,Category,Frame,bpm,bass volume,low midrange volume,high midrange volume,treble volume,average overall loudness,dissonance,timbre,percussiveness,proiminence of pitches,cleanliness of timbre,brightness (normalized),brightness (unnormalized),richness of timbre,average instantaneous loudness,average segment loudness,strength of chords,percentage of frames silent,pitch max to min ratio,pitch ambiguity,disparity b/w highs and lows,noisiness (spectral spread),frequency of 85th percentile,volume variation between frequency levels 1,volume variation between frequency levels 2,strongest frequency,max to mean ratio of volume
1013,Paradise,77,151,0.040411579,0.009484727,0.006481626,0.001933902,0.007239949,0.488317189,0.152035665,0.060478743,0.436189049,0.194238678,1987.651082,31.37437368,33.6372093,-22.4195126,-22.50287411,0.386234994,0,10.99005411,2.535569407,1.350652888,5253705.16,1075.959075,0.056664572,8.090083284,0.384726713,22.23067915
1014,Paradise,78,151,0.022231819,0.007949953,0.005168425,0.001762624,0.005621008,0.487335508,0.123568188,0.076542607,0.504364357,0.161517471,2111.307497,25.99941859,30.72222222,-23.506754,-23.61249378,0.433659323,0,9.378182312,2.807033638,1.225979916,5140965.63,1809.287516,0.035693042,8.087877079,0.452965367,18.54321645
1015,Paradise,79,155,0.006090778,0.007868657,0.007566277,0.000910016,0.004429855,0.480620626,0.08112276,0.07611964,0.626547728,0.141053096,1656.441946,20.60998373,25.96744186,-24.947146,-24.81546246,0.479873203,0,11.73058566,2.355693721,1.549054453,4591422.233,1863.573537,0.022270379,7.936250474,0.815234981,11.70399612
1016,Paradise,80,154,0.004362369,0.008095617,0.005441885,0.000294525,0.004113381,0.477135695,0.06833224,0.059740643,0.602055991,0.170586042,1451.189916,14.15659046,23.3627907,-24.65356503,-24.38072498,0.338622452,0,10.62676283,2.306345659,1.796451451,3748398.436,1532.863599,0.017645172,7.679776748,0.769259066,10.97501362
1017,Paradise,81,155,0.008355397,0.012545949,0.007457536,0.004139254,0.005123496,0.479350521,0.102275706,0.11376501,0.600711972,0.142051792,1779.152807,51.92181894,27.64351852,-23.87889221,-23.95027973,0.460917944,0.009259259,9.314820669,2.599945498,1.524642117,5589591.519,2807.291667,0.031795277,7.973486026,0.60645912,13.51328392
1018,Paradise,82,152,0.003634243,0.00294435,0.00364228,0.000301894,0.002876735,0.432927074,0.060585156,0.060069949,0.46203361,0.301427223,1040.068845,10.14214289,6.348837209,-30.66392838,-30.0630632,0.569913717,0.162790698,13.95838984,1.872379584,2.418539886,4543175.388,1418.687545,0.010289015,6.876439895,1.630670498,16.23762199
1019,Paradise,83,100,6.00E-05,0.003811124,0.001526436,0.000612191,0.0019777,0.39372619,0.031583993,0.11045149,0.478910823,0.237354849,1363.154699,11.52794267,4.939534884,-30.74441296,-28.12313503,0.403583275,0.544186047,15.19460018,1.753206865,1.87055414,6812166.777,3541.460756,0.005994096,6.973201175,1.29903668,15.66055658
1020,Paradise,84,200,0.026919817,0.005040643,0.003060022,6.99E-05,0.005189643,0.440180086,0.077432404,0.020048919,0.454411692,0.441277327,598.6491335,8.117818993,7.699074074,-25.08440979,-24.6660313,0.48769599,0.083333333,11.87781864,2.240581515,3.180870792,2230737.102,608.412679,0.03432482,6.377804615,0.510981398,19.0000595
1021,Paradise,85,100,0.036841781,0.005630615,0.004231208,5.20E-05,0.006259309,0.451922751,0.110599761,0.015175327,0.43588736,0.450718882,612.6749461,9.911131643,9.390697674,-24.62419399,-24.60533073,0.528630529,0.027906977,11.57239853,2.29629922,3.202728003,2013754.077,397.4127907,0.046489007,6.491243296,0.409996042,21.10086425
1022,Paradise,86,100,0.032888471,0.009637922,0.002756965,4.64E-05,0.006146709,0.447511017,0.110555532,0.016199582,0.496180462,0.41993962,540.1351929,8.782792486,11.66976744,-24.68677364,-24.47125393,0.547547313,0.009302326,11.84879977,2.257400724,3.498804225,1856316.602,417.4436773,0.044012525,6.52152898,0.400284739,18.76626802
1023,Paradise,87,100,0.057623724,0.007368071,0.001578752,5.10E-05,0.007317228,0.442526229,0.114169158,0.013947663,0.409788234,0.422801917,540.2396533,7.088580722,9.953703704,-24.75769203,-24.68097378,0.623455353,0,12.48531829,2.119774295,2.906272599,2358347.688,310.736084,0.067279727,6.653448189,0.425467449,22.65051001
1024,Paradise,88,100,0.034072642,0.010492278,0.003229275,4.14E-05,0.006107267,0.446263992,0.109182405,0.020321584,0.48462075,0.396521088,633.440664,9.051119322,12.40465116,-24.88376396,-24.60537781,0.502899453,0.023255814,11.84540023,2.207385419,3.036222814,2052508.303,519.5010447,0.044865256,6.578401279,0.480470726,18.60615133
1025,Paradise,89,100,0.025567082,0.010385591,0.003549921,4.12E-05,0.00567121,0.450152387,0.103441176,0.022270167,0.505534061,0.375248996,734.9675144,10.16866355,12.24651163,-25.10588097,-24.63743374,0.606893601,0,13.10849898,2.067766671,2.917894109,1964494.997,572.0821221,0.037942939,6.65464932,0.465359898,17.20353907
1026,Paradise,90,100,0.019569535,0.013098043,0.004252931,5.52E-05,0.005481012,0.393941304,0.094668728,0.018627025,0.476483909,0.411610884,549.7000587,12.59519314,9.74537037,-24.88110371,-24.37830147,0.582368773,0.00462963,13.57848063,2.005094647,3.615767748,1964853.315,487.6871745,0.036641967,6.338452792,0.796486014,17.56618522
1027,Paradise,91,100,0.047740529,0.004672884,0.001321329,6.04E-05,0.006611601,0.444733047,0.120803956,0.013973928,0.37413401,0.442095692,662.2230667,6.896700982,7.618604651,-24.80876141,-24.5500695,0.584992498,0,12.86629504,2.000524358,2.565529358,2589155.935,247.4816043,0.053486054,6.583506507,0.49276483,21.73802271
1028,Paradise,92,100,0.038940839,0.004682992,0.002111939,0.000129102,0.006308379,0.467132432,0.096025531,0.019563045,0.399037329,0.344366839,848.6234029,7.9689896,11.80465116,-24.95661915,-24.6473967,0.570660736,0,13.71415124,1.891953598,1.674242781,3218712.138,340.825536,0.045181113,7.263433634,0.364427332,21.46948977
1029,Paradise,93,100,0.040547894,0.003948504,0.002375096,0.000200866,0.005976185,0.476482029,0.079262555,0.029886882,0.382894896,0.304842815,1431.256836,10.38003681,14.46296296,-26.04816742,-24.61581348,0.559860044,0.138888889,13.55535993,2.043032162,1.23053239,3112839.149,670.2209473,0.046783228,7.420732238,0.414580091,20.37576063
1030,Paradise,94,121,0.016513562,0.016872043,0.000353359,6.69E-05,0.005298089,0.385945996,0.069652841,0.017444132,0.403400696,0.439038664,616.848542,7.189535422,5.748837209,-24.45266266,-23.98263073,0.442290119,0,12.20155451,2.243225667,5.102840133,2906351.913,305.8716388,0.033188609,6.080580002,1.128192957,20.85081147
1031,Paradise,95,120,0.005699535,0.02431737,5.46E-05,3.20E-07,0.005195534,0.317344774,0.082231858,0.012817951,0.584254112,0.636847636,284.1656147,7.452900878,4.920930233,-23.8102578,-23.50225914,0.502354935,0,11.64168373,2.165304485,12.73261935,772023.5461,327.9056141,0.02906728,4.534141702,1.080738717,16.52982846
1032,Paradise,96,120,0.005482523,0.025226237,7.91E-05,4.32E-06,0.00527765,0.355618284,0.093004957,0.012387876,0.631472099,0.591934093,277.0121143,7.42453827,5.319444444,-23.05494122,-23.23956299,0.419656694,0,11.5213103,2.239164885,10.09032196,1279881.783,317.6147461,0.030001413,4.829028768,0.855369139,15.42012093
1033,Paradise,97,120,0.018345252,0.022454416,0.000800932,0.000370779,0.005842661,0.398952834,0.105581691,0.016974019,0.566897051,0.51398667,378.9915804,10.86630012,8.102325581,-23.51346519,-23.33365971,0.382554609,0,10.38956845,2.445599223,7.078489859,2222089.576,361.7578125,0.040532819,5.584677023,0.606238524,17.44269645
1034,Paradise,98,157,0.014900073,0.026214469,0.001042819,0.000467746,0.005329713,0.443065426,0.093068487,0.036255451,0.413281925,0.316628901,724.1230815,10.89232129,10.49302326,-24.41131104,-24.15203358,0.439130606,0.009302326,12.86369692,2.031770384,2.186507927,3829005.258,808.9473565,0.033734868,6.863770152,0.837831962,20.9685535
1035,Paradise,99,157,0.00230113,0.0275515,0.001725512,0.000924602,0.005054016,0.410866171,0.091970054,0.041454174,0.609349484,0.301640505,821.6610373,16.71341163,10.90740741,-24.67469971,-24.5278751,0.492913425,0.018518519,14.74097413,1.825673763,2.42622353,3370047.767,1166.481527,0.030584139,6.716776583,1.270846837,14.7580115
1036,Paradise,100,144,0.009967519,0.014258664,0.003575031,0.001490961,0.005006456,0.435390355,0.095067971,0.079796512,0.574261171,0.272115903,1041.446405,23.46011694,12.81860465,-25.33075882,-25.05356659,0.583355386,0.027906977,12.76317889,2.075924026,2.118556104,5626907.681,2116.363327,0.02880887,7.300042862,0.654121582,16.70439875
1037,Paradise,101,200,0.018208859,0.015073919,0.003554115,6.97E-05,0.005824353,0.459520003,0.112613887,0.023446584,0.610057982,0.335535788,634.0593855,11.56253662,16.06976744,-24.44627171,-24.40821507,0.512965676,0,8.807111778,2.743455244,2.796133893,2178788.622,606.3349382,0.036702182,6.880662368,0.247743007,15.33681689
1038,Paradise,102,147,0.008099577,0.010089469,0.013774822,0.00022964,0.005251835,0.428096394,0.077941424,0.03829843,0.518650431,0.387262884,838.0283467,19.73977036,10.67592593,-25.00118412,-24.69684422,0.478894748,0.041666667,11.46017656,2.329508261,4.337931311,2487648.107,899.0112305,0.031997663,6.290765918,2.402533817,15.76836186
1039,Paradise,103,146,0.0125221,0.006114118,0.002370388,0.002707006,0.004003914,0.476718753,0.082579076,0.086278161,0.578587157,0.209107323,1657.184676,25.75923438,11.29302326,-26.76944401,-25.55453892,0.473245809,0.176744186,9.014967623,2.875642308,1.237435266,6435426.519,2291.333121,0.022893043,7.848921541,0.395511059,16.95782109
1040,Paradise,104,150,0.044293091,0.005281308,0.002020914,0.001147231,0.006114892,0.423825822,0.079588921,0.066251817,0.394485549,0.351076908,1422.582762,17.36183622,9.460465116,-25.4580257,-23.53997845,0.515290353,0.125581395,11.5198963,2.346681526,3.36001775,4974823.62,2219.722702,0.052687517,7.046771871,0.780505897,21.84391605
1041,Paradise,105,148,0.01459554,0.012974151,0.006056989,0.001524631,0.00539792,0.47689825,0.105725363,0.068092629,0.568098966,0.190491232,1325.779291,29.9049554,18.83333333,-23.98281998,-23.90327782,0.440254685,0,10.78870291,2.40136036,1.532359336,5736843.64,1595.450846,0.03443807,7.778667185,0.690766856,14.64420666
1042,Paradise,106,148,0.024809343,0.006880234,0.002513145,0.001664244,0.005385846,0.47580091,0.104287965,0.078658703,0.468263884,0.228877764,1369.212014,24.34887135,15.18604651,-24.79194126,-24.32278702,0.475134303,0,9.892384238,2.660544946,1.422693631,7173814.701,1969.637082,0.03521962,7.951760835,0.372834196,19.12441433
1043,Paradise,107,148,0.033050546,0.008264636,0.003225981,0.001460438,0.006037367,0.477209387,0.114594961,0.065395621,0.422546799,0.236776601,1422.992146,23.84524186,15.71627907,-23.89754349,-23.67791531,0.501085014,0,11.00518094,2.457187127,1.476677923,6934305.695,1420.59048,0.044998324,7.950363849,0.479850919,20.61074964
1044,Paradise,108,148,0.024454999,0.008669103,0.003771491,0.001907309,0.005751034,0.470559993,0.10466732,0.071917499,0.437535174,0.232985137,1540.144469,29.19728991,15.60185185,-23.99531067,-22.39482002,0.52296745,0.027777778,12.35317404,2.118581076,1.607493968,6962445.177,1252.71403,0.038256804,7.858281427,0.621660227,21.96448077
1045,Paradise,109,148,0.018401258,0.005201999,0.005439247,0.004166326,0.004489779,0.484447584,0.09481295,0.151333121,0.608463758,0.14350569,2498.643332,46.17382524,21.40930233,-27.5306609,-24.41317276,0.446303042,0.297674419,8.890639572,2.866262771,1.413107866,6148973.565,4701.749864,0.03250267,8.02367009,0.608636098,14.38116216
1046,Paradise,110,168,0.00605152,0.009921021,0.010481754,0.002496192,0.004514374,0.473935158,0.092844847,0.10532113,0.587430491,0.171587243,1875.62416,41.86208281,20.33023256,-24.84557262,-23.31509598,0.50277044,0.144186047,11.60545828,2.317012198,1.782948895,5002586.88,2635.964526,0.028154826,7.645491392,1.679610644,12.48751253
1047,Paradise,111,108,0.023196705,0.011468319,0.001291277,0.001554869,0.004580321,0.442554383,0.082004511,0.063562464,0.548574961,0.373523405,931.9509073,21.35293361,9.759259259,-29.47607414,-26.38010185,0.488273298,0.222222222,9.388891125,2.346188251,4.047338552,4035727.794,1679.290771,0.034758679,6.816330241,0.430007619,18.13292778
1048,Paradise,112,84,0.006519314,0.017140596,0.000350181,1.32E-06,0.003437648,0.397640565,0.056230743,0.007478652,0.476901017,0.586329648,242.1114347,5.416558148,5.344186047,-29.76373535,-25.44478203,0.57994832,0.195348837,11.47256297,2.242620011,8.329374455,796372.6163,216.9345022,0.022706729,5.490212416,0.283586645,19.35057104
1049,Paradise,113,84,0.014950043,0.017338391,0.000338631,1.30E-06,0.004596017,0.400863188,0.078796365,0.008073674,0.46520851,0.588382056,237.6234957,6.365774454,6.753488372,-25.89025223,-24.18484928,0.562575812,0.009302326,12.87796696,2.079218699,8.811984972,784177.8204,221.2411428,0.031015729,5.457392737,0.39713251,18.65787355
1050,Paradise,114,168,0.00771025,0.022295144,0.001123247,3.91E-05,0.004965579,0.402659651,0.08279794,0.017499005,0.646719224,0.446001382,387.7159287,9.072885547,10.49537037,-24.13871368,-23.4858707,0.606682567,0.00462963,14.75811089,1.906794271,6.349638017,1432081.548,453.0944824,0.029198053,5.991750287,0.646634426,13.03210116
1051,Paradise,115,149,0.016338843,0.02306473,0.005057838,0.000816812,0.006103148,0.478779127,0.111149108,0.053788154,0.654885713,0.171438414,1238.289874,22.25310877,29.10232558,-22.32157379,-22.14859715,0.497831667,0,11.50484087,2.402680159,1.385924676,4395012.312,1145.466252,0.043045276,7.787279357,0.466285501,11.55450052
1052,Paradise,116,150,0.010922876,0.02123491,0.006767774,0.000421923,0.005957808,0.479011359,0.101222726,0.046656977,0.685881842,0.181640389,1165.389663,21.8660947,30.94883721,-22.17924091,-22.14530155,0.593153745,0,9.977149157,2.663802198,1.450098552,3412670.12,1150.273665,0.03790361,7.677562851,0.47982335,10.2064049
1053,Paradise,117,150,0.012055235,0.021007925,0.005562393,0.000397966,0.005930276,0.478301173,0.10091318,0.040891294,0.682607353,0.190834427,1043.871096,19.28193574,28.11111111,-22.39033962,-22.44671333,0.659134608,0,10.29892143,2.605395873,1.453916245,3494705.442,939.9841309,0.037543307,7.648652203,0.430555428,11.06647604
1054,Paradise,118,151,0.005264048,0.017748971,0.003568054,0.000308759,0.004851337,0.474757785,0.075320022,0.046461664,0.673596014,0.188250349,1101.508321,14.36803429,22.95348837,-23.43077934,-23.55509926,0.579918439,0,13.02276534,2.198951364,1.332731017,3451199.481,1033.59375,0.025658896,7.513124501,0.556488203,10.03633357
1055,Paradise,119,151,0.004850135,0.016097745,0.00454722,0.000267034,0.004734411,0.476787304,0.078808047,0.044494913,0.664359659,0.191678218,1069.883188,14.51102673,22.96744186,-23.59443974,-23.16949554,0.541885663,0,10.93520947,2.473430929,1.387220868,3267592.826,1192.138218,0.02457451,7.534302889,0.542912739,10.2680432
1056,Paradise,120,151,0.01042308,0.019206691,0.003220565,2.59E-05,0.005146787,0.445771179,0.094922292,0.026276765,0.674557082,0.363384119,606.5299551,11.59797089,17.65277778,-23.38989845,-23.43448624,0.540276581,0,10.57062751,2.463420014,3.603075367,1498725.383,769.3135579,0.03036093,6.638491611,0.554651509,11.05188194
1057,Paradise,121,84,0.020890171,0.010943876,7.54E-05,9.58E-08,0.004838512,0.392226521,0.092754192,0.008019168,0.533138742,0.594815559,220.4892193,4.149963568,6.265116279,-25.0034248,-24.82060986,0.513507635,0.018604651,11.90941534,2.25828932,8.921016518,742927.3407,217.2349655,0.028644809,5.331716058,0.439068518,17.95338617
1058,Paradise,122,84,0.030896705,0.008300404,4.00E-05,2.98E-08,0.005162894,0.359915931,0.089407606,0.00582758,0.484715039,0.658614845,212.5861233,3.736551338,4.981395349,-25.88031502,-24.92924938,0.490257327,0.018604651,12.67673731,2.099260942,10.85891614,668001.1931,161.5491007,0.035767412,5.120050043,0.286973546,21.73173272
1059,Paradise,123,84,0.012315036,0.007592,0.000333684,0.000120497,0.003384192,0.422721181,0.062532813,0.034365054,0.543073347,0.421163392,444.5939654,4.383446738,6.125,-28.50512863,-27.45329861,0.497805799,0.175925926,13.01092216,2.084805532,4.566633651,3477848.141,446.4152018,0.016925541,6.246523601,0.295563884,16.925713
1060,Paradise,124,84,0.001402107,0.008154765,0.003224515,0.002268191,0.003675543,0.465715144,0.060511738,0.179028888,0.536168038,0.153971973,1219.326296,35.37414943,15.36744186,-24.53040043,-24.05409054,0.530502533,0,13.2340528,2.04076474,1.718999146,8111907.107,5378.994141,0.014438707,7.714731753,2.198788303,13.81892401
1061,Paradise,125,152,0.000439337,0.003993263,0.00558028,0.003542085,0.003427568,0.462798103,0.069263208,0.264398619,0.44024005,0.118766701,2384.817032,52.93326165,11.84186047,-24.39623161,-25.1292543,0.548925941,0,14.51314675,1.833057995,1.410325362,9469248.819,10108.18632,0.013442866,7.650362984,4.765150836,12.69538426
1062,Paradise,126,83,0.0201929,0.009293574,0.012708356,0.001415762,0.005293558,0.463412439,0.077989421,0.083679199,0.527372355,0.190107572,1636.325865,30.52238856,13.86111111,-25.34018581,-22.87890862,0.520907541,0.185185185,11.48811531,2.315923527,1.46735896,5606979.963,2280.525716,0.042538951,7.646620391,1.701911569,17.19849274
1063,Paradise,127,83,0.036232015,0.01095911,0.01342649,0.002542599,0.007054294,0.463963719,0.095509771,0.068107286,0.452949709,0.21392801,1776.183049,43.94464773,18.71627907,-22.67166752,-22.01238247,0.494118042,0.051162791,17.59843347,1.421102193,1.430292039,5402126.981,1793.36528,0.061951524,7.539621967,1.705827334,21.51108903
1064,Paradise,128,83,0.064805621,0.010058839,0.014732089,0.002801959,0.008455141,0.46847115,0.098901725,0.072220203,0.39300758,0.243824337,2087.369728,52.29056461,18.02325581,-21.41122894,-20.9921524,0.538352044,0.004651163,15.36068403,1.545850387,1.345473656,5326381.298,1847.348519,0.091167443,7.323354623,1.883955599,23.27697103
1065,Paradise,129,83,0.031011017,0.012335386,0.0121154,0.002440932,0.006773331,0.458169765,0.088436522,0.069882993,0.416104366,0.218284948,1788.200809,43.05621077,17.56481481,-23.14523048,-22.39987694,0.507195356,0.023148148,15.28972868,1.619686536,1.412226607,5553275.479,1711.490885,0.056453684,7.405260388,1.887765336,21.46715432
1066,Paradise,130,83,0.042257563,0.012406397,0.015133323,0.00333572,0.007571712,0.465908141,0.103100079,0.085101744,0.447798879,0.204961957,2339.206483,60.16731482,21.06511628,-21.10982559,-21.14889206,0.51865205,0,17.92329543,1.349295531,1.357566878,4518542.402,2236.949264,0.071968949,7.301697434,2.220438637,20.8013869
1067,Paradise,131,83,0.040079567,0.00869865,0.004644021,0.001298478,0.006165234,0.463894946,0.08614838,0.05758085,0.397402959,0.259843667,1221.423563,23.66239436,12.06976744,-24.78218227,-24.12725266,0.694005023,0.046511628,14.03007416,1.872442688,1.581398275,6614093.238,1126.537064,0.053443568,7.597033181,1.054916035,22.67694905
1068,Paradise,132,82,0.030574061,0.013208307,0.00364335,0.001283016,0.005798468,0.46356983,0.081274043,0.049431695,0.464270535,0.236164609,1200.951243,21.0377755,13.25925926,-26.41144295,-24.96377052,0.528178085,0.152777778,17.04395891,1.695894372,1.538093661,5470226.26,963.6108398,0.046950694,7.515548854,0.431935041,21.39924607
1069,Paradise,133,157,0.003677574,0.01618624,0.019309348,0.001092719,0.004313318,0.478513955,0.10131001,0.081116007,0.508993349,0.185680463,1836.543514,53.11637869,16.90232558,-27.7055452,-21.09697685,0.430803429,0.43255814,10.41035168,2.468732922,1.790191616,4056611.892,2086.116688,0.03911703,7.34567601,2.099945892,16.29240334
1070,Paradise,134,157,0.052982644,0.07591143,0.016882316,0.002132833,0.010755306,0.400939109,0.190493564,0.045927961,0.5397502,0.401850677,975.117915,85.98040324,18.52093023,-19.45151385,-19.0682106,0.46101436,0,15.48434861,1.880542467,4.798461058,2442694.122,1036.097611,0.138060265,6.083640243,3.260133428,16.20682343
1072,Love,0,138,0.002638982,0.000740979,0.000103122,1.63E-05,0.000724209,0.482519783,0.010058856,0.286718298,0.736377351,0.084105811,4499.772763,0.721900836,1.25462963,-78.96932123,-37.06203756,0.476385511,0.861111111,6.242858355,2.567054889,1.210425642,13101964.7,10291.6748,0.003212247,8.419262893,0.093672819,7.505943875
1073,Love,1,138,0.004784693,0.004387641,0.001025477,0.00019556,0.002565449,0.430933799,0.043551075,0.036437137,0.529763671,0.299911669,832.5554382,4.569372912,8.786046512,-31.06238598,-29.69411469,0.493524044,0.353488372,12.10401089,2.235316533,2.896496473,3436518.439,952.8692769,0.009505384,6.973481793,0.387514937,15.29746578
1074,Love,2,139,0.003573866,0.00238294,0.001159719,0.000206349,0.002336174,0.426134588,0.040707034,0.04964117,0.517750697,0.323307909,1058.860849,4.258337684,7.71627907,-31.0117873,-30.0090617,0.523639415,0.344186047,11.34403465,2.246993406,3.016250531,3139472.6,1476.777117,0.007115444,6.737329645,0.501620339,15.10594896
1075,Love,3,139,0.003632576,0.007168929,0.000771366,0.000318633,0.002449076,0.447215115,0.04334602,0.062244557,0.510133653,0.279745837,1151.649619,5.936153231,5.592592593,-31.49751204,-28.35041883,0.58382028,0.462962963,11.62041258,2.331748622,2.165782498,4898672.619,1598.640951,0.011391199,7.259586334,0.441109129,16.86203689
1076,Love,4,139,0.006615826,0.008722956,0.001678087,0.000919904,0.003613954,0.444217886,0.069359315,0.071825036,0.592868556,0.236375492,1199.563562,13.61539163,11.68837209,-27.04994251,-27.18169991,0.455723596,0.153488372,11.99669856,2.184316003,1.763667153,5409037.03,2037.341479,0.017025109,7.429580562,0.573575617,14.07656372
1077,Love,5,138,0.007931042,0.004558854,0.001672961,0.001032386,0.003210275,0.465196754,0.057974714,0.089360011,0.557413501,0.191672673,1668.219576,13.47241597,9.762790698,-27.94267647,-27.34033306,0.558066724,0.260465116,11.80790125,2.295027426,1.198860528,5849305.31,2704.06954,0.014580264,7.855585023,0.5249311,15.2841234
1078,Love,6,138,0.00573494,0.007391452,0.003234643,0.000714719,0.003302577,0.43875722,0.066758257,0.073203758,0.536169969,0.236889047,1282.858494,14.26505134,11.09722222,-27.19767891,-25.39195683,0.447519417,0.296296296,14.44457126,1.937060255,1.839669953,4794568.512,2154.715983,0.016423705,7.266559932,0.913451048,14.47767523
1079,Love,7,139,0.007169874,0.005770391,0.002534814,0.001818692,0.003667824,0.443028894,0.069217393,0.076882722,0.527781383,0.239494175,1344.477478,18.72651833,12.6372093,-26.72402916,-27.07107388,0.550150673,0.093023256,13.60996192,1.905970345,1.897240793,4969334.166,2280.416288,0.016463636,7.271323672,1.02593924,14.01372987
1080,Love,8,138,0.008630381,0.004063323,0.001964589,0.001100698,0.003211812,0.432709433,0.060518483,0.069665243,0.46331033,0.262427878,1425.264775,14.66824811,8.809302326,-27.71018528,-26.41068726,0.435493649,0.330232558,13.80089448,1.885498262,1.964571497,4705944.733,2109.953443,0.015268943,7.244774721,0.736297297,18.61802983
1081,Love,9,104,0.008101756,0.012809726,0.003296097,0.001395445,0.004443426,0.434683019,0.081008229,0.067378291,0.528306662,0.262866731,1084.249176,21.74696237,13.85185185,-25.1959708,-24.84162056,0.462094702,0.027777778,12.89643922,2.022288142,2.182744635,4264793.742,1965.702311,0.024467407,7.049449687,1.133801828,14.17101201
1082,Love,10,138,0.009202075,0.0074656,0.003878714,0.000959587,0.004095211,0.445229608,0.078126904,0.067550872,0.496930374,0.244831791,1328.059967,18.11890075,13.72093023,-25.71061623,-25.57489307,0.463119185,0.060465116,12.562902,2.05890943,2.009252365,4130960.772,2057.172057,0.021014405,7.121286847,1.106473642,15.79125183
1083,Love,11,138,0.004558865,0.006910861,0.005143491,0.001262722,0.003533412,0.449948815,0.07246686,0.090027707,0.534524985,0.227109725,1992.351114,21.29592309,12.28372093,-25.84646824,-25.08045486,0.501684019,0.190697674,13.41414513,1.919491767,1.662915223,3647095.938,2813.338027,0.016722963,7.004093308,1.344165643,15.07574691
1084,Love,12,138,0.010450326,0.012791497,0.003651654,0.001219472,0.004570166,0.456097068,0.085347798,0.06652606,0.587111443,0.243596651,1138.735783,21.3618341,16.88888889,-25.63011829,-26.17358665,0.528441544,0.064814815,11.32042293,2.245065798,2.099230204,4233744.902,1884.554036,0.026832409,7.347152929,0.771995314,13.61888817
1085,Love,13,138,1.06E-05,0.000479179,0.004099765,4.99E-05,0.001552584,0.482775372,0.030370784,0.113288063,0.650684232,0.184218876,1706.754386,7.178815375,6.106976744,-33.3452523,-30.22225346,0.549469752,0.76744186,12.44483534,2.15473613,2.789835001,4785326.009,2144.90734,0.004560536,7.508054427,1.151506296,12.28232396
1086,Love,14,112,0.006834452,0.002442727,0.003526692,0.000720641,0.002326802,0.481363398,0.046655049,0.110019985,0.616625664,0.177566444,1963.050455,12.68320407,10.77674419,-33.51061024,-26.21547031,0.543576296,0.627906977,12.41579131,2.265374398,2.393172658,4535396.483,2714.385447,0.013400768,7.631188222,0.532163007,12.25798296
1087,Love,15,112,0.013927835,0.006468371,0.00399835,0.001241599,0.004748916,0.474893914,0.082436687,0.073163068,0.471245931,0.176449963,1889.681618,19.77195429,22.10648148,-24.6779627,-24.68736039,0.466572788,0,14.7857141,1.860385512,1.353865263,5033942.668,1941.278076,0.025261556,7.867919867,0.509801369,17.48094976
1088,Love,16,113,0.018143105,0.004126408,0.0039996,0.001057656,0.004939392,0.484033034,0.083981025,0.065722656,0.446752902,0.180416413,2090.653749,17.77018117,23.82325581,-24.61522495,-24.60652138,0.479892511,0,13.68046784,1.959035179,1.224466063,4810029.007,1619.096566,0.026939579,8.012015425,0.30570483,20.93732321
1089,Love,17,113,0.012519016,0.005473054,0.003412639,0.000610517,0.004379923,0.471317166,0.075112639,0.055178052,0.469459641,0.194193264,1629.39475,13.32706615,18.70232558,-24.90369747,-24.70350037,0.595593815,0,11.71219988,2.045059567,1.375252699,4237491.329,1355.690407,0.021390014,7.76615963,0.409146264,16.52316118
1090,Love,18,112,0.009351492,0.005289244,0.004985784,0.000764224,0.004245104,0.480138553,0.072410356,0.074512623,0.517480094,0.160533183,1941.155791,16.90776282,24.63888889,-24.808293,-24.9464119,0.481643191,0,12.88762335,1.978139162,1.49770727,4533691.433,1988.03304,0.019481124,7.886628822,0.395418796,14.94804468
1091,Love,19,112,0.010776452,0.002900652,0.005698157,0.000858702,0.004292385,0.488547092,0.076651125,0.074423147,0.489535083,0.162633597,2392.58928,19.26522727,29.33023256,-24.77602791,-24.95508381,0.617823889,0,11.47983794,2.259728605,1.109260868,3433850.259,2485.532567,0.019898996,7.8333601,0.306160323,18.2606029
1092,Love,20,112,0.020476599,0.003933345,0.003588815,0.000243983,0.004926186,0.481501734,0.092029898,0.043663699,0.42570586,0.236104979,1682.457759,11.13816395,20.04186047,-24.91921665,-24.50855278,0.669754003,0,11.35346603,2.309533578,1.510118071,3501320.666,1140.859148,0.027697932,7.638443532,0.382883856,18.01854897
1093,Love,21,112,0.019329892,0.005301774,0.003299352,0.00025233,0.004921137,0.46709513,0.083371744,0.039223,0.437951791,0.245987909,1439.600566,11.07163027,15.68518519,-24.65358669,-24.67072182,0.54849955,0,13.06025936,2.083323953,1.26559706,3299477.539,887.6464844,0.027805048,7.470543098,0.634679654,18.26928739
1094,Love,22,155,0.005040699,0.008656146,0.000539949,1.67E-05,0.003464981,0.433531596,0.05249416,0.019097475,0.478898521,0.37903481,435.383293,3.68166416,8.060465116,-25.22751652,-25.52153587,0.706630459,0.018604651,11.60382383,2.149447879,3.387542888,1973974.348,458.8074582,0.013679232,6.302718267,0.524939906,16.77325236
